1.12587893,1.20322263,1.58906245
1.12851560,1.20234370,1.58291018
1.12851560,1.19794917,1.58994138
1.12851560,1.20410156,1.58466792
1.13027346,1.19794917,1.58818364
1.13027346,1.19882810,1.58466792
1.13291013,1.19443357,1.59257817
1.13027346,1.19443357,1.58554685
1.13466799,1.20146489,1.58642578
1.12939453,1.19794917,1.58994138
1.12763667,1.19794917,1.58994138
1.13115239,1.19970703,1.58994138
1.12763667,1.19794917,1.58730471
1.13291013,1.19882810,1.58730471
1.12851560,1.19970703,1.59169924
1.13466799,1.19531250,1.58730471
1.13291013,1.20322263,1.58378911
1.13027346,1.20234370,1.58906245
1.12851560,1.19882810,1.58994138
1.13378906,1.19619143,1.58642578
1.13291013,1.19882810,1.58378911
1.13291013,1.20322263,1.58027339
1.13291013,1.20058596,1.58642578
1.13291013,1.19882810,1.58027339
1.13027346,1.19882810,1.59082031
1.13291013,1.19707036,1.59082031
1.13730466,1.19443357,1.58554685
1.13027346,1.20410156,1.58994138
1.12763667,1.19882810,1.58642578
1.13554692,1.19443357,1.58642578
1.12939453,1.20234370,1.58466792
1.13291013,1.19355464,1.58730471
1.13466799,1.19794917,1.58642578
1.13291013,1.19882810,1.58642578
1.13466799,1.19707036,1.58906245
1.13466799,1.19707036,1.58906245
1.13466799,1.19707036,1.58818364
1.13466799,1.19882810,1.58554685
1.13291013,1.19882810,1.58642578
1.13115239,1.19443357,1.58466792
1.13378906,1.19443357,1.58115232
1.13378906,1.19882810,1.58994138
1.13994145,1.19443357,1.58466792
1.13730466,1.19707036,1.58994138
1.13027346,1.19443357,1.58906245
1.13906252,1.19970703,1.58994138
1.12324214,1.19794917,1.58906245
1.13554692,1.19443357,1.58906245
1.13203120,1.19443357,1.58642578
1.13291013,1.19707036,1.58642578
1.13554692,1.19794917,1.58378911
1.13642573,1.19882810,1.58994138
1.13027346,1.19355464,1.59169924
1.13378906,1.19443357,1.58730471
1.13378906,1.19619143,1.58642578
1.13642573,1.19355464,1.58818364
1.13378906,1.20234370,1.59257817
1.13554692,1.19443357,1.59082031
1.13027346,1.19531250,1.58994138
1.13378906,1.19882810,1.58906245
1.13554692,1.19443357,1.59082031
1.13466799,1.19794917,1.58994138
1.13906252,1.19882810,1.58642578
1.13554692,1.19443357,1.58554685
1.14169919,1.19355464,1.58642578
1.13115239,1.19882810,1.58730471
1.13554692,1.19619143,1.58730471
1.13730466,1.19267583,1.58730471
1.13642573,1.18740237,1.58906245
1.13642573,1.19707036,1.58906245
1.14433599,1.19443357,1.58906245
1.13466799,1.19443357,1.58642578
1.13378906,1.19443357,1.58466792
1.13291013,1.19707036,1.58642578
1.13291013,1.19443357,1.59169924
1.13906252,1.19619143,1.58730471
1.13378906,1.19267583,1.59257817
1.14082026,1.19794917,1.59082031
1.13642573,1.20234370,1.59257817
1.13818359,1.19619143,1.58818364
1.13730466,1.19794917,1.59257817
1.13642573,1.19882810,1.59082031
1.13642573,1.19794917,1.59433591
1.13730466,1.19707036,1.58642578
1.13291013,1.19794917,1.58906245
1.13466799,1.19882810,1.59609377
1.13906252,1.19355464,1.58554685
1.13378906,1.19882810,1.59345698
1.13906252,1.19619143,1.59345698
1.13378906,1.19619143,1.59169924
1.13642573,1.19531250,1.58906245
1.13818359,1.19882810,1.58466792
1.13642573,1.19443357,1.58994138
1.13730466,1.19707036,1.58466792
1.13906252,1.19531250,1.58115232
1.13730466,1.19619143,1.58554685
1.13818359,1.19882810,1.58730471
1.13642573,1.19531250,1.58906245
1.13906252,1.20234370,1.58994138
1.13994145,1.19619143,1.59082031
1.13642573,1.19794917,1.58642578
1.13642573,1.19443357,1.58906245
1.14257812,1.19355464,1.58466792
1.13730466,1.19707036,1.59169924
1.13906252,1.19882810,1.58906245
1.13818359,1.19091797,1.58730471
1.14082026,1.19531250,1.58642578
1.13730466,1.19619143,1.59257817
1.13642573,1.19619143,1.58554685
1.13642573,1.19619143,1.58378911
1.13818359,1.19794917,1.58730471
1.13818359,1.19619143,1.58818364
1.14257812,1.19443357,1.58554685
1.14257812,1.19707036,1.58378911
1.13818359,1.19267583,1.58378911
1.13642573,1.19443357,1.58027339
1.14169919,1.19355464,1.58378911
1.13994145,1.19707036,1.58291018
1.13994145,1.19707036,1.58642578
1.14082026,1.19443357,1.58378911
1.14609373,1.19794917,1.58291018
1.14433599,1.19443357,1.58642578
1.14169919,1.19970703,1.58115232
1.13818359,1.19091797,1.58115232
1.14169919,1.19619143,1.58378911
1.13994145,1.19619143,1.58906245
1.14257812,1.19707036,1.58115232
1.13994145,1.19619143,1.58291018
1.14169919,1.19794917,1.57939458
1.14257812,1.19619143,1.58027339
1.14169919,1.19619143,1.58027339
1.14169919,1.19443357,1.58466792
1.14169919,1.19267583,1.58466792
1.14082026,1.19970703,1.58115232
1.14169919,1.19707036,1.58291018
1.13818359,1.19707036,1.58115232
1.13818359,1.19619143,1.58203125
1.14433599,1.19443357,1.57763672
1.13818359,1.20234370,1.57675779
1.14169919,1.19355464,1.58203125
1.14169919,1.19707036,1.58906245
1.13818359,1.19443357,1.58203125
1.14257812,1.19794917,1.57851565
1.13906252,1.19619143,1.58203125
1.14609373,1.19707036,1.57939458
1.14169919,1.19707036,1.57675779
1.14082026,1.19882810,1.57587886
1.14082026,1.19882810,1.57675779
1.13818359,1.19531250,1.58378911
1.14609373,1.19707036,1.57939458
1.14169919,1.19794917,1.58027339
1.14257812,1.19443357,1.58554685
1.14082026,1.19970703,1.57412112
1.14609373,1.19794917,1.58027339
1.14609373,1.20058596,1.57763672
1.14257812,1.19794917,1.58203125
1.14257812,1.19707036,1.57763672
1.14345706,1.20937502,1.58027339
1.14521480,1.19179690,1.57851565
1.14257812,1.19619143,1.58291018
1.14433599,1.19531250,1.57763672
1.14785159,1.19882810,1.57851565
1.14345706,1.19707036,1.57763672
1.14960933,1.19794917,1.57763672
1.14697266,1.19882810,1.57851565
1.14609373,1.19882810,1.58203125
1.14169919,1.20058596,1.58027339
1.14345706,1.19091797,1.57412112
1.14169919,1.20146489,1.57587886
1.14345706,1.20146489,1.57675779
1.14785159,1.19882810,1.57675779
1.13994145,1.19443357,1.57500005
1.14082026,1.19882810,1.57412112
1.14521480,1.19707036,1.57148433
1.14521480,1.20058596,1.57675779
1.13994145,1.20322263,1.56972659
1.14609373,1.19619143,1.57675779
1.14433599,1.19794917,1.57148433
1.14257812,1.19882810,1.57412112
1.14257812,1.19619143,1.57060552
1.14609373,1.19882810,1.57675779
1.14345706,1.20234370,1.56884766
1.14609373,1.19355464,1.57060552
1.14082026,1.19970703,1.56708980
1.14960933,1.19707036,1.56708980
1.14345706,1.19970703,1.57324219
1.14082026,1.19882810,1.56621099
1.14345706,1.19443357,1.56796873
1.13818359,1.20058596,1.57500005
1.14169919,1.19794917,1.57500005
1.14257812,1.20146489,1.57060552
1.14257812,1.20234370,1.56621099
1.13994145,1.19619143,1.57236326
1.14082026,1.19707036,1.56972659
1.14697266,1.20058596,1.56796873
1.14433599,1.19882810,1.56357419
1.14609373,1.19794917,1.56621099
1.14433599,1.19794917,1.56357419
1.13994145,1.19970703,1.56269526
1.14345706,1.19882810,1.56708980
1.14697266,1.19794917,1.56533206
1.14257812,1.20234370,1.56357419
1.14257812,1.19619143,1.56972659
1.14082026,1.19707036,1.56972659
1.13906252,1.19619143,1.56621099
1.14169919,1.19882810,1.56621099
1.14169919,1.20234370,1.56005859
1.14521480,1.20146489,1.56445312
1.14169919,1.19619143,1.56796873
1.13994145,1.19794917,1.56357419
1.13994145,1.19707036,1.56621099
1.14345706,1.19707036,1.56533206
1.14169919,1.19531250,1.55917966
1.14082026,1.19882810,1.56005859
1.14257812,1.19970703,1.56357419
1.14609373,1.19882810,1.56445312
1.14433599,1.19619143,1.56093752
1.14609373,1.19882810,1.56093752
1.13818359,1.19619143,1.56445312
1.14257812,1.19619143,1.55917966
1.14082026,1.19707036,1.55917966
1.14169919,1.20146489,1.56005859
1.14257812,1.19531250,1.55830073
1.13994145,1.20410156,1.56093752
1.14257812,1.19531250,1.56005859
1.14082026,1.19794917,1.55742192
1.14169919,1.19794917,1.56269526
1.13906252,1.19707036,1.55917966
1.14433599,1.19443357,1.56269526
1.13994145,1.20234370,1.56445312
1.13818359,1.19970703,1.56093752
1.13818359,1.19882810,1.55742192
1.13906252,1.20234370,1.55830073
1.13906252,1.19882810,1.55917966
1.13642573,1.19619143,1.56269526
1.13818359,1.19794917,1.55126953
1.14257812,1.19970703,1.55830073
1.13554692,1.19882810,1.55742192
1.13642573,1.20058596,1.55390620
1.13906252,1.20234370,1.56005859
1.13730466,1.19794917,1.55302739
1.13906252,1.19970703,1.55390620
1.13730466,1.19531250,1.55654299
1.14345706,1.20058596,1.55302739
1.13291013,1.19970703,1.55478513
1.13730466,1.20146489,1.54775393
1.13730466,1.19707036,1.55390620
1.13730466,1.19794917,1.54951167
1.13906252,1.19619143,1.55214846
1.13818359,1.19355464,1.55214846
1.13906252,1.19707036,1.55126953
1.13994145,1.20058596,1.55478513
1.13466799,1.19707036,1.55039060
1.13818359,1.19707036,1.55390620
1.13818359,1.19531250,1.54775393
1.13378906,1.19882810,1.54775393
1.13642573,1.19355464,1.55039060
1.13730466,1.19970703,1.55126953
1.13906252,1.20146489,1.55214846
1.13906252,1.19794917,1.54775393
1.13554692,1.20322263,1.55302739
1.13818359,1.20058596,1.55478513
1.13730466,1.19619143,1.55742192
1.13994145,1.19970703,1.55126953
1.13115239,1.19882810,1.54863286
1.13466799,1.19443357,1.55126953
1.13906252,1.20058596,1.54687500
1.13291013,1.19619143,1.54951167
1.13906252,1.19882810,1.55039060
1.13818359,1.19794917,1.55039060
1.13554692,1.19619143,1.54423833
1.13554692,1.19794917,1.54951167
1.13115239,1.20234370,1.54687500
1.13203120,1.20234370,1.54863286
1.13378906,1.20234370,1.54599607
1.13291013,1.19794917,1.54775393
1.13291013,1.19970703,1.55214846
1.12939453,1.19882810,1.55126953
1.13203120,1.20234370,1.54687500
1.13554692,1.19794917,1.54423833
1.13115239,1.19443357,1.54160154
1.13291013,1.19794917,1.54511714
1.13730466,1.19794917,1.54248047
1.12939453,1.20410156,1.54160154
1.13115239,1.19619143,1.54775393
1.13291013,1.19882810,1.54511714
1.12939453,1.20234370,1.54248047
1.13554692,1.19882810,1.54335940
1.13906252,1.19882810,1.54687500
1.13203120,1.19443357,1.54072261
1.13115239,1.20322263,1.54335940
1.13378906,1.20234370,1.54335940
1.13027346,1.19882810,1.54863286
1.13203120,1.20234370,1.53720701
1.13378906,1.20234370,1.53720701
1.13291013,1.20146489,1.53544927
1.12763667,1.19707036,1.53896487
1.12851560,1.20322263,1.54511714
1.13203120,1.19970703,1.54335940
1.13203120,1.20058596,1.53808594
1.13203120,1.20585942,1.54335940
1.12851560,1.20058596,1.54160154
1.13378906,1.20146489,1.54072261
1.13906252,1.20146489,1.53720701
1.13203120,1.20937502,1.53808594
1.13378906,1.19794917,1.53896487
1.12939453,1.19970703,1.53193355
1.12851560,1.20058596,1.53984380
1.13027346,1.20058596,1.53457034
1.12675786,1.19794917,1.54687500
1.12851560,1.20410156,1.54160154
1.13203120,1.19970703,1.53896487
1.13027346,1.20322263,1.53984380
1.12939453,1.20585942,1.54687500
1.12939453,1.20234370,1.53808594
1.12763667,1.20058596,1.53544927
1.12500000,1.20234370,1.53720701
1.13203120,1.20058596,1.53896487
1.12763667,1.20585942,1.53281248
1.12851560,1.20234370,1.53984380
1.12412107,1.20146489,1.53544927
1.12763667,1.19970703,1.53984380
1.13203120,1.19970703,1.53193355
1.12500000,1.19970703,1.53544927
1.12675786,1.19882810,1.53544927
1.12500000,1.20322263,1.53457034
1.12675786,1.19882810,1.53105474
1.12412107,1.19794917,1.53632808
1.12412107,1.19882810,1.53017581
1.12675786,1.20234370,1.53632808
1.12236333,1.20146489,1.53984380
1.12412107,1.19970703,1.53193355
1.12500000,1.20058596,1.53544927
1.12675786,1.20146489,1.53544927
1.12587893,1.20322263,1.53369141
1.12851560,1.20146489,1.53544927
1.12500000,1.19970703,1.53193355
1.12060547,1.20322263,1.53808594
1.12851560,1.19443357,1.53632808
1.12060547,1.19970703,1.53544927
1.12763667,1.20058596,1.53632808
1.12500000,1.19794917,1.53544927
1.12500000,1.20058596,1.53105474
1.12412107,1.20146489,1.53808594
1.12412107,1.20585942,1.53369141
1.11972654,1.19970703,1.53544927
1.11972654,1.19794917,1.53457034
1.12060547,1.19882810,1.53632808
1.12500000,1.20585942,1.52841794
1.11708987,1.20058596,1.53193355
1.11884761,1.20146489,1.53632808
1.12500000,1.20410156,1.53193355
1.11972654,1.19707036,1.53369141
1.12500000,1.19443357,1.53281248
1.12236333,1.20146489,1.53105474
1.12148440,1.19443357,1.53281248
1.11796880,1.19970703,1.53457034
1.11621094,1.19970703,1.53632808
1.12148440,1.19882810,1.53105474
1.11708987,1.19970703,1.53457034
1.12060547,1.20058596,1.53720701
1.12500000,1.19882810,1.53017581
1.11972654,1.19882810,1.53369141
1.11796880,1.19619143,1.53632808
1.11708987,1.19970703,1.53632808
1.11445308,1.19355464,1.53017581
1.11796880,1.19619143,1.53369141
1.11357427,1.19355464,1.53369141
1.11884761,1.19443357,1.53457034
1.11884761,1.19882810,1.53632808
1.12148440,1.19707036,1.53544927
1.11884761,1.19707036,1.53281248
1.12500000,1.19179690,1.53105474
1.12500000,1.19443357,1.52841794
1.11621094,1.19443357,1.53017581
1.12148440,1.19882810,1.53017581
1.11796880,1.20058596,1.53281248
1.11533201,1.19882810,1.53281248
1.11708987,1.19707036,1.53632808
1.11708987,1.19882810,1.53105474
1.11884761,1.19970703,1.53369141
1.11884761,1.19707036,1.53632808
1.11005855,1.19531250,1.53193355
1.11621094,1.19267583,1.53281248
1.11708987,1.19443357,1.53632808
1.11533201,1.19707036,1.53017581
1.11621094,1.19443357,1.53808594
1.11621094,1.19531250,1.52929688
1.11621094,1.19794917,1.53193355
1.11181641,1.20146489,1.53017581
1.11005855,1.19443357,1.53193355
1.11093748,1.20058596,1.53369141
1.11181641,1.19443357,1.53720701
1.11533201,1.19531250,1.53632808
1.11533201,1.19707036,1.53105474
1.11533201,1.19619143,1.53105474
1.11269534,1.19619143,1.53281248
1.11269534,1.19267583,1.53017581
1.11005855,1.19531250,1.53105474
1.11445308,1.19267583,1.53105474
1.11005855,1.19179690,1.53632808
1.11005855,1.19179690,1.53281248
1.11269534,1.19443357,1.53193355
1.11181641,1.19531250,1.53281248
1.11005855,1.19707036,1.53193355
1.11533201,1.19531250,1.53369141
1.11269534,1.19531250,1.53105474
1.11005855,1.19003904,1.53457034
1.11708987,1.19882810,1.53720701
1.11357427,1.19882810,1.53544927
1.11181641,1.19531250,1.53281248
1.10654294,1.19619143,1.53457034
1.11005855,1.19531250,1.53017581
1.11181641,1.19267583,1.53193355
1.10654294,1.19355464,1.53281248
1.10654294,1.19355464,1.53193355
1.11445308,1.19882810,1.53457034
1.11445308,1.19531250,1.53457034
1.10566401,1.19619143,1.52929688
1.11005855,1.19882810,1.53281248
1.11005855,1.19091797,1.53808594
1.11445308,1.19531250,1.53369141
1.11796880,1.19267583,1.53720701
1.11093748,1.19179690,1.52841794
1.11005855,1.19355464,1.53808594
1.11093748,1.19267583,1.53105474
1.11093748,1.19267583,1.53281248
1.11445308,1.19267583,1.53193355
1.10654294,1.19531250,1.53105474
1.11005855,1.19443357,1.53369141
1.11357427,1.19003904,1.53193355
1.11357427,1.19091797,1.53281248
1.11269534,1.19355464,1.53632808
1.11093748,1.19443357,1.53720701
1.11269534,1.19003904,1.53105474
1.11269534,1.18740237,1.53720701
1.11269534,1.19267583,1.53017581
1.11445308,1.18916011,1.53193355
1.11269534,1.19091797,1.53720701
1.11005855,1.19531250,1.53457034
1.11093748,1.19531250,1.53544927
1.10654294,1.19267583,1.53544927
1.10830081,1.19091797,1.53369141
1.10742188,1.19267583,1.53457034
1.10830081,1.19179690,1.53808594
1.11093748,1.19003904,1.53105474
1.10654294,1.18740237,1.53632808
1.11005855,1.19003904,1.53193355
1.11357427,1.19531250,1.53984380
1.10654294,1.18828130,1.53720701
1.11445308,1.19003904,1.53984380
1.10302734,1.18564451,1.53457034
1.11357427,1.18828130,1.53105474
1.11005855,1.18828130,1.53720701
1.10830081,1.19091797,1.53193355
1.10654294,1.18916011,1.52929688
1.11093748,1.19179690,1.53369141
1.11005855,1.18652344,1.53457034
1.10830081,1.19091797,1.53105474
1.10654294,1.18916011,1.53105474
1.10830081,1.19531250,1.53193355
1.10917974,1.19003904,1.53281248
1.11093748,1.18564451,1.53281248
1.10478520,1.19003904,1.53984380
1.10566401,1.18652344,1.53281248
1.11093748,1.19003904,1.53193355
1.11093748,1.19355464,1.53369141
1.10742188,1.18740237,1.53193355
1.10566401,1.18828130,1.53281248
1.10917974,1.18564451,1.53017581
1.10917974,1.18388677,1.52753901
1.10830081,1.18916011,1.53281248
1.11093748,1.18740237,1.53193355
1.10742188,1.19179690,1.53193355
1.10830081,1.18564451,1.53193355
1.10566401,1.19091797,1.54687500
1.11093748,1.18740237,1.53193355
1.10742188,1.18300784,1.53105474
1.10742188,1.18916011,1.53808594
1.11093748,1.18476558,1.53369141
1.10742188,1.18828130,1.52841794
1.11093748,1.18828130,1.53193355
1.10830081,1.18037105,1.53281248
1.11269534,1.18740237,1.53281248
1.10917974,1.18740237,1.53193355
1.10478520,1.19267583,1.52753901
1.10917974,1.18388677,1.53720701
1.10742188,1.19003904,1.53105474
1.10478520,1.18652344,1.52841794
1.10830081,1.18828130,1.52841794
1.10302734,1.19003904,1.52490234
1.10917974,1.18388677,1.53193355
1.11005855,1.18916011,1.52490234
1.11093748,1.19267583,1.53720701
1.11093748,1.18564451,1.53369141
1.11269534,1.18388677,1.53281248
1.11093748,1.18564451,1.53281248
1.10742188,1.18916011,1.53281248
1.10917974,1.18652344,1.52929688
